number,position,driverId,constructorId,name,Q1,Q2,Q3,racesId,year
22,21,rosa,hrt,HRT,01:18.1,,,6,2012
22,24,rosa,hrt,HRT,01:19.7,,,20,2012
22,17,rosa,sauber,Sauber,01:37.0,01:37.0,,4,2010
22,17,rosa,sauber,Sauber,01:17.6,01:17.4,,8,2010
22,17,rosa,sauber,Sauber,01:24.4,01:24.0,,14,2010
17,17,rosa,sauber,Sauber,01:16.2,01:15.6,,7,2011
22,16,rosa,sauber,Sauber,01:39.0,01:39.3,,9,2010
22,15,rosa,sauber,Sauber,01:15.9,01:15.7,,6,2010
22,15,rosa,sauber,Sauber,01:16.5,01:15.6,,11,2010
22,14,rosa,sauber,Sauber,01:56.4,01:56.2,,1,2010
22,14,rosa,sauber,Sauber,01:26.1,01:25.7,,2,2010
22,13,rosa,sauber,Sauber,01:28.1,01:27.9,,7,2010
22,12,rosa,sauber,Sauber,01:47.2,01:48.8,,3,2010
8,3,rosberg,mercedes,Mercedes,01:27.5,01:25.8,01:25.6,4,2011
8,7,rosberg,mercedes,Mercedes,01:23.5,01:22.6,01:22.6,5,2011
8,8,rosberg,mercedes,Mercedes,01:15.9,01:14.7,01:15.8,6,2011
8,6,rosberg,mercedes,Mercedes,01:14.9,01:14.0,01:13.8,7,2011
8,7,rosberg,mercedes,Mercedes,01:39.3,01:38.4,01:38.2,8,2011
8,9,rosberg,mercedes,Mercedes,01:34.2,01:32.3,01:32.2,9,2011
8,6,rosberg,mercedes,Mercedes,01:32.8,01:31.3,01:31.3,10,2011
8,7,rosberg,mercedes,Mercedes,01:23.0,01:21.2,01:21.1,11,2011
8,5,rosberg,mercedes,Mercedes,02:05.1,02:03.7,01:50.6,12,2011
8,9,rosberg,mercedes,Mercedes,01:24.6,01:23.3,01:24.5,13,2011
8,7,rosberg,mercedes,Mercedes,01:47.7,01:46.4,01:46.0,14,2011
8,7,rosberg,mercedes,Mercedes,01:38.4,01:37.9,01:37.8,16,2011
8,7,rosberg,mercedes,Mercedes,01:26.4,01:25.6,01:25.5,17,2011
8,7,rosberg,mercedes,Mercedes,01:41.1,01:39.4,01:39.8,18,2011
8,6,rosberg,mercedes,Mercedes,01:14.1,01:12.6,01:13.0,19,2011
8,7,rosberg,mercedes,Mercedes,01:26.8,01:25.5,01:25.7,1,2012
8,8,rosberg,mercedes,Mercedes,01:37.7,01:37.0,01:36.7,2,2012
8,1,rosberg,mercedes,Mercedes,01:36.9,01:35.7,01:35.1,3,2012
8,5,rosberg,mercedes,Mercedes,01:34.6,01:33.2,01:32.8,4,2012
8,3,rosberg,mercedes,Mercedes,01:15.9,01:15.0,01:14.4,6,2012
8,5,rosberg,mercedes,Mercedes,01:15.1,01:14.6,01:14.4,7,2012
8,6,rosberg,mercedes,Mercedes,01:39.1,01:38.5,01:38.6,8,2012
8,7,rosberg,mercedes,Mercedes,01:24.7,01:24.5,01:24.8,13,2012
8,9,rosberg,mercedes,Mercedes,01:39.0,01:38.4,01:38.4,16,2012
8,8,rosberg,mercedes,Mercedes,01:41.9,01:41.7,01:41.6,18,2012
8,10,rosberg,mercedes,Mercedes,01:15.9,01:13.8,01:13.5,20,2012
9,6,rosberg,mercedes,Mercedes,01:43.4,01:36.2,01:28.5,1,2013
9,6,rosberg,mercedes,Mercedes,01:37.2,01:36.2,01:52.5,2,2013
9,4,rosberg,mercedes,Mercedes,01:36.0,01:35.5,01:34.9,3,2013
9,1,rosberg,mercedes,Mercedes,01:33.4,01:32.9,01:32.3,4,2013
9,1,rosberg,mercedes,Mercedes,01:21.9,01:21.8,01:20.7,5,2013
9,1,rosberg,mercedes,Mercedes,01:24.6,01:16.1,01:13.9,6,2013
9,4,rosberg,mercedes,Mercedes,01:23.8,01:28.4,01:26.0,7,2013
9,2,rosberg,mercedes,Mercedes,01:31.4,01:31.0,01:30.1,8,2013
9,4,rosberg,mercedes,Mercedes,01:20.4,01:19.8,01:19.7,10,2013
9,4,rosberg,mercedes,Mercedes,02:01.1,01:48.6,02:02.3,11,2013
9,6,rosberg,mercedes,Mercedes,01:24.5,01:24.4,01:24.2,12,2013
9,2,rosberg,mercedes,Mercedes,01:45.2,01:43.9,01:42.9,13,2013
9,5,rosberg,mercedes,Mercedes,01:38.4,01:38.0,01:37.7,14,2013
9,6,rosberg,mercedes,Mercedes,01:32.2,01:31.8,01:31.4,15,2013
9,2,rosberg,mercedes,Mercedes,01:25.8,01:25.3,01:24.9,16,2013
9,3,rosberg,mercedes,Mercedes,01:41.4,01:40.5,01:40.4,17,2013
9,2,rosberg,mercedes,Mercedes,01:25.6,01:26.6,01:27.1,19,2013
6,3,rosberg,mercedes,Mercedes,01:32.6,01:42.3,01:44.6,1,2014
6,3,rosberg,mercedes,Mercedes,01:57.2,01:59.4,02:00.1,2,2014
6,1,rosberg,mercedes,Mercedes,01:35.4,01:33.7,01:33.2,3,2014
6,4,rosberg,mercedes,Mercedes,01:56.1,01:55.3,01:55.1,4,2014
6,2,rosberg,mercedes,Mercedes,01:26.8,01:26.1,01:25.4,5,2014
6,1,rosberg,mercedes,Mercedes,01:17.7,01:16.5,01:16.0,6,2014
6,1,rosberg,mercedes,Mercedes,01:16.5,01:15.3,01:14.9,7,2014
6,3,rosberg,mercedes,Mercedes,01:09.7,01:09.0,01:08.9,8,2014
6,1,rosberg,mercedes,Mercedes,01:40.4,01:35.2,01:35.8,9,2014
6,1,rosberg,mercedes,Mercedes,01:17.6,01:17.1,01:16.5,10,2014
6,1,rosberg,mercedes,Mercedes,01:25.2,01:23.3,01:22.7,11,2014
6,1,rosberg,mercedes,Mercedes,02:07.1,02:06.7,02:05.6,12,2014
6,2,rosberg,mercedes,Mercedes,01:25.5,01:24.6,01:24.4,13,2014
6,2,rosberg,mercedes,Mercedes,01:47.2,01:45.8,01:45.7,14,2014
6,1,rosberg,mercedes,Mercedes,01:33.7,01:33.0,01:32.5,15,2014
6,2,rosberg,mercedes,Mercedes,01:39.1,01:38.6,01:38.7,16,2014
6,1,rosberg,mercedes,Mercedes,01:38.3,01:36.3,01:36.1,17,2014
6,1,rosberg,mercedes,Mercedes,01:10.3,01:10.3,01:10.0,18,2014
6,1,rosberg,mercedes,Mercedes,01:41.3,01:41.5,01:40.5,19,2014
6,2,rosberg,mercedes,Mercedes,01:28.9,01:27.1,01:26.9,1,2015
6,3,rosberg,mercedes,Mercedes,01:39.4,01:39.4,01:50.3,2,2015
6,2,rosberg,mercedes,Mercedes,01:38.5,01:36.7,01:35.8,3,2015
6,3,rosberg,mercedes,Mercedes,01:34.4,01:33.9,01:33.1,4,2015
6,1,rosberg,mercedes,Mercedes,01:26.5,01:25.2,01:24.7,5,2015
6,2,rosberg,mercedes,Mercedes,01:16.5,01:15.5,01:15.4,6,2015
6,2,rosberg,mercedes,Mercedes,01:15.9,01:14.7,01:14.7,7,2015
6,2,rosberg,mercedes,Mercedes,01:11.0,01:08.6,01:08.7,8,2015
6,2,rosberg,mercedes,Mercedes,01:33.5,01:32.7,01:32.4,9,2015
6,2,rosberg,mercedes,Mercedes,01:23.0,01:22.8,01:22.6,10,2015
6,2,rosberg,mercedes,Mercedes,01:48.9,01:48.0,01:47.7,11,2015
6,4,rosberg,mercedes,Mercedes,01:24.6,01:23.9,01:23.7,12,2015
6,6,rosberg,mercedes,Mercedes,01:46.2,01:45.7,01:45.4,13,2015
6,1,rosberg,mercedes,Mercedes,01:33.0,01:32.6,01:32.6,14,2015
6,1,rosberg,mercedes,Mercedes,01:38.3,01:37.5,01:37.1,15,2015
6,1,rosberg,mercedes,Mercedes,01:20.4,01:20.1,01:19.5,17,2015
6,1,rosberg,mercedes,Mercedes,01:11.7,01:12.2,01:11.3,18,2015
6,1,rosberg,mercedes,Mercedes,01:41.1,01:41.0,01:40.2,19,2015
6,2,rosberg,mercedes,Mercedes,01:26.9,01:24.8,01:24.2,1,2016
6,2,rosberg,mercedes,Mercedes,01:31.3,01:30.5,01:29.6,2,2016
6,1,rosberg,mercedes,Mercedes,01:37.7,01:36.2,01:35.4,3,2016
6,1,rosberg,mercedes,Mercedes,01:36.1,01:35.3,01:35.4,4,2016
6,2,rosberg,mercedes,Mercedes,01:23.0,01:22.8,01:22.3,5,2016
6,2,rosberg,mercedes,Mercedes,01:14.9,01:14.0,01:13.8,6,2016
6,2,rosberg,mercedes,Mercedes,01:13.7,01:13.1,01:12.9,7,2016
6,1,rosberg,mercedes,Mercedes,01:43.7,01:42.5,01:42.8,8,2016
6,2,rosberg,mercedes,Mercedes,01:06.5,01:06.4,01:08.5,9,2016
6,2,rosberg,mercedes,Mercedes,01:30.7,01:30.0,01:29.6,10,2016
6,1,rosberg,mercedes,Mercedes,01:33.3,01:22.8,01:20.0,11,2016
6,1,rosberg,mercedes,Mercedes,01:15.5,01:14.8,01:14.4,12,2016
6,1,rosberg,mercedes,Mercedes,01:48.0,01:47.0,01:46.7,13,2016
6,2,rosberg,mercedes,Mercedes,01:22.5,01:21.8,01:21.6,14,2016
6,1,rosberg,mercedes,Mercedes,01:45.3,01:43.0,01:42.6,15,2016
6,2,rosberg,mercedes,Mercedes,01:34.5,01:33.6,01:33.3,16,2016
6,1,rosberg,mercedes,Mercedes,01:31.9,01:30.7,01:30.6,17,2016
6,2,rosberg,mercedes,Mercedes,01:36.4,01:36.4,01:35.2,18,2016
6,2,rosberg,mercedes,Mercedes,01:20.0,01:19.8,01:19.0,19,2016
6,2,rosberg,mercedes,Mercedes,01:11.8,01:11.4,01:10.8,20,2016
6,2,rosberg,mercedes,Mercedes,01:40.5,01:39.5,01:39.1,21,2016
8,7,rosberg,mercedes,Mercedes,01:23.4,01:22.9,01:23.0,5,2012
8,18,rosberg,mercedes,Mercedes,01:50.2,,,12,2012
8,23,rosberg,mercedes,Mercedes,,,,15,2011
8,17,rosberg,mercedes,Mercedes,01:16.0,01:41.6,,10,2012
8,10,rosberg,mercedes,Mercedes,01:49.5,01:47.9,,14,2012
8,10,rosberg,mercedes,Mercedes,01:26.5,01:26.0,,17,2012
8,17,rosberg,mercedes,Mercedes,01:38.9,01:38.5,,19,2012
6,1,rosberg,mercedes,Mercedes,01:56.7,01:56.8,,16,2015
8,15,rosberg,mercedes,Mercedes,01:33.0,01:32.6,,15,2012
9,14,rosberg,mercedes,Mercedes,01:38.7,01:38.4,,18,2013
4,13,rosberg,mercedes,Mercedes,01:20.2,01:19.5,,18,2010
8,13,rosberg,mercedes,Mercedes,01:47.7,01:57.1,,9,2012
8,13,rosberg,mercedes,Mercedes,01:22.1,01:21.9,,11,2012
4,12,rosberg,mercedes,Mercedes,01:38.8,01:38.6,,9,2010
4,12,rosberg,mercedes,Mercedes,01:54.8,01:47.9,,13,2010
9,11,rosberg,mercedes,Mercedes,01:31.3,01:30.3,,9,2013
4,5,rosberg,mercedes,Mercedes,01:55.5,01:54.7,01:55.2,1,2010
4,6,rosberg,mercedes,Mercedes,01:24.8,01:24.8,01:24.9,2,2010
4,2,rosberg,mercedes,Mercedes,01:52.6,01:47.4,01:50.7,3,2010
4,4,rosberg,mercedes,Mercedes,01:36.0,01:35.1,01:34.9,4,2010
4,8,rosberg,mercedes,Mercedes,01:22.4,01:21.9,01:21.4,5,2010
4,6,rosberg,mercedes,Mercedes,01:15.2,01:14.4,01:14.5,6,2010
4,6,rosberg,mercedes,Mercedes,01:27.6,01:27.1,01:27.0,7,2010
4,10,rosberg,mercedes,Mercedes,01:16.4,01:16.0,01:16.1,8,2010
4,5,rosberg,mercedes,Mercedes,01:31.6,01:31.1,01:30.6,10,2010
4,9,rosberg,mercedes,Mercedes,01:16.2,01:15.0,01:15.2,11,2010
4,6,rosberg,mercedes,Mercedes,01:21.2,01:20.8,01:21.1,12,2010
4,7,rosberg,mercedes,Mercedes,01:23.5,01:23.1,01:23.0,14,2010
4,7,rosberg,mercedes,Mercedes,01:48.6,01:46.8,01:46.4,15,2010
4,7,rosberg,mercedes,Mercedes,01:32.2,01:31.9,01:31.5,16,2010
4,5,rosberg,mercedes,Mercedes,01:37.7,01:36.8,01:36.5,17,2010
4,9,rosberg,mercedes,Mercedes,01:40.2,01:40.1,01:40.6,19,2010
8,7,rosberg,mercedes,Mercedes,01:25.9,01:25.6,01:25.4,1,2011
8,9,rosberg,mercedes,Mercedes,01:37.3,01:36.4,01:36.8,2,2011
8,4,rosberg,mercedes,Mercedes,01:35.3,01:35.9,01:34.7,3,2011
53,18,rossi,marussia,Marussia,02:04.2,,,16,2015
53,18,rossi,marussia,Marussia,01:24.1,,,17,2015
53,18,rossi,marussia,Marussia,01:16.2,,,18,2015
53,20,rossi,manor,Manor Marussia,01:51.5,,,13,2015
53,20,rossi,manor,Manor Marussia,01:47.1,,,14,2015
63,8,russell,mercedes,Mercedes,01:40.0,01:41.7,01:42.2,10,2022
63,18,russell,williams,Williams,01:14.7,,,11,2019
63,18,russell,williams,Williams,01:21.8,,,14,2019
63,18,russell,williams,Williams,01:40.9,,,15,2019
63,18,russell,williams,Williams,01:30.4,,,17,2019
63,18,russell,williams,Williams,01:35.4,,,19,2019
63,18,russell,williams,Williams,01:10.1,,,20,2019
63,18,russell,williams,Williams,01:18.1,,,6,2020
63,18,russell,williams,Williams,01:17.2,,,9,2020
63,18,russell,williams,Williams,02:10.0,,,14,2020
63,18,russell,williams,Williams,01:38.0,,,17,2020
63,18,russell,williams,Williams,01:10.0,,,19,2021
63,19,russell,williams,Williams,01:24.4,,,1,2019
63,19,russell,williams,Williams,01:31.8,,,2,2019
63,19,russell,williams,Williams,01:19.1,,,5,2019
63,19,russell,williams,Williams,01:13.5,,,6,2019
63,19,russell,williams,Williams,01:13.6,,,7,2019
63,19,russell,williams,Williams,01:32.8,,,8,2019
63,19,russell,williams,Williams,01:05.9,,,9,2019
63,19,russell,williams,Williams,01:27.8,,,10,2019
63,19,russell,williams,Williams,01:47.5,,,13,2019
63,19,russell,williams,Williams,01:18.8,,,18,2019
63,19,russell,williams,Williams,01:38.7,,,21,2019
63,19,russell,williams,Williams,01:21.6,,,8,2020
63,17,russell,williams,Williams,01:35.3,,,3,2019
63,17,russell,williams,Williams,01:45.1,,,4,2019
63,17,russell,williams,Williams,01:35.4,,,16,2019
63,17,russell,williams,Williams,01:05.2,,,1,2020
63,17,russell,williams,Williams,01:27.6,,,11,2020
63,17,russell,williams,Williams,01:17.9,,,11,2021
63,17,russell,williams,Williams,01:24.4,,,22,2021
63,16,russell,williams,Williams,01:17.0,,,12,2019
63,15,russell,williams,Williams,01:35.7,,,17,2021
63,15,russell,williams,Williams,01:26.7,01:27.1,,4,2020
63,15,russell,williams,Williams,01:27.8,01:27.5,,5,2020
63,15,russell,williams,Williams,01:43.6,01:43.5,,7,2020
63,15,russell,williams,Williams,01:31.3,01:33.4,,1,2021
63,15,russell,williams,Williams,01:18.4,01:19.2,,4,2021
63,15,russell,williams,Williams,01:12.0,01:11.8,,5,2021
63,15,russell,williams,Williams,01:42.7,01:42.8,,6,2021
63,15,russell,williams,Williams,01:21.9,01:21.4,,14,2021
63,15,russell,williams,Williams,01:22.9,01:22.8,,20,2021
63,14,russell,williams,Williams,01:34.0,01:33.6,,10,2020
63,14,russell,williams,Williams,01:17.9,01:17.8,,12,2020
63,14,russell,williams,Williams,01:29.3,01:31.2,,15,2020
63,14,russell,williams,Williams,01:33.1,01:32.1,,7,2021
63,14,russell,williams,Williams,01:28.9,01:29.1,,21,2021
63,13,russell,williams,Williams,01:15.8,01:15.3,,13,2020
63,13,russell,williams,Williams,01:25.4,01:25.0,,16,2021
63,13,russell,williams,Williams,01:18.0,01:18.2,,18,2021
63,12,russell,williams,Williams,01:20.4,01:19.6,,2,2020
63,12,russell,williams,Williams,01:15.6,01:15.7,,3,2020
63,12,russell,williams,Williams,01:15.8,01:15.3,,2,2021
63,12,russell,mercedes,Mercedes,01:30.5,01:30.2,,5,2022
63,11,russell,williams,Williams,01:19.8,01:19.1,,3,2021
63,11,russell,williams,Williams,01:05.0,01:04.7,,8,2021
63,11,russell,williams,Williams,01:10.4,01:10.3,,13,2021
63,11,russell,mercedes,Mercedes,01:20.4,01:20.8,,4,2022
63,11,russell,mercedes,Mercedes,01:54.6,01:54.0,,17,2022
63,8,russell,williams,Williams,01:27.7,01:27.1,01:27.0,10,2021
63,9,russell,williams,Williams,01:04.9,01:04.6,01:04.6,9,2021
63,2,russell,williams,Williams,01:59.9,01:57.0,02:00.1,12,2021
63,3,russell,williams,Williams,01:48.3,01:46.4,01:43.0,15,2021
63,2,russell,mercedes,Mercedes,00:54.2,00:53.8,00:53.4,16,2020
63,9,russell,mercedes,Mercedes,01:32.3,01:31.3,01:32.2,1,2022
63,6,russell,mercedes,Mercedes,01:29.7,01:29.6,01:29.1,2,2022
63,6,russell,mercedes,Mercedes,01:19.4,01:19.1,01:18.9,3,2022
63,4,russell,mercedes,Mercedes,01:20.2,01:19.5,01:19.4,6,2022
63,6,russell,mercedes,Mercedes,01:12.8,01:12.6,01:12.1,7,2022
63,5,russell,mercedes,Mercedes,01:43.8,01:43.3,01:42.7,8,2022
63,8,russell,mercedes,Mercedes,01:33.2,01:25.0,01:23.6,9,2022
63,4,russell,mercedes,Mercedes,01:06.2,01:05.7,01:05.4,11,2022
63,6,russell,mercedes,Mercedes,01:33.1,01:32.6,01:32.1,12,2022
63,1,russell,mercedes,Mercedes,01:18.4,01:18.2,01:17.4,13,2022
63,8,russell,mercedes,Mercedes,01:45.7,01:45.5,01:45.8,14,2022
63,6,russell,mercedes,Mercedes,01:11.6,01:10.8,01:11.1,15,2022
63,6,russell,mercedes,Mercedes,01:21.8,01:21.7,01:21.5,16,2022
63,8,russell,mercedes,Mercedes,01:30.9,01:30.5,01:30.4,18,2022
63,6,russell,mercedes,Mercedes,01:36.2,01:35.7,01:35.0,19,2022
63,2,russell,mercedes,Mercedes,01:19.6,01:18.6,01:18.1,20,2022
63,3,russell,mercedes,Mercedes,01:14.4,01:11.3,01:12.1,21,2022
63,6,russell,mercedes,Mercedes,01:25.5,01:24.9,01:24.5,22,2022
55,7,sainz,mclaren,McLaren,01:29.5,01:29.1,01:28.8,2,2019
55,20,sainz,mclaren,McLaren,,,,20,2019
55,17,sainz,mclaren,McLaren,01:46.5,,,13,2019
55,16,sainz,toro_rosso,Toro Rosso,01:32.1,,,3,2017
55,16,sainz,renault,Renault,01:28.5,,,10,2018
55,16,sainz,renault,Renault,01:44.5,,,13,2018
55,16,sainz,renault,Renault,01:09.3,,,20,2018
55,21,sainz,toro_rosso,Toro Rosso,01:42.4,,,21,2016
55,15,sainz,toro_rosso,Toro Rosso,01:07.6,,,9,2016
55,14,sainz,renault,Renault,01:34.6,,,16,2018
55,15,sainz,mclaren,McLaren,01:29.0,,,15,2020
55,15,sainz,ferrari,Ferrari,01:16.6,,,11,2021
55,15,sainz,ferrari,Ferrari,01:25.2,,,16,2021
55,10,sainz,mclaren,McLaren,01:41.9,01:42.4,,4,2019
55,10,sainz,ferrari,Ferrari,01:19.3,01:19.0,,4,2022
55,9,sainz,ferrari,Ferrari,01:32.3,01:31.1,,12,2022
55,16,sainz,toro_rosso,Toro Rosso,01:14.7,01:22.0,,7,2016
55,16,sainz,toro_rosso,Toro Rosso,01:23.7,01:23.5,,14,2016
55,16,sainz,toro_rosso,Toro Rosso,01:35.6,01:35.4,,16,2016
55,15,sainz,toro_rosso,Toro Rosso,01:39.8,01:43.7,,2,2015
55,15,sainz,toro_rosso,Toro Rosso,01:48.9,01:49.0,,13,2016
55,15,sainz,toro_rosso,Toro Rosso,01:13.0,01:12.9,,20,2016
55,15,sainz,toro_rosso,Toro Rosso,01:39.8,01:38.5,,13,2017
55,15,sainz,toro_rosso,Toro Rosso,01:30.6,01:30.4,,16,2017
55,15,sainz,mclaren,McLaren,01:04.5,01:13.6,,9,2019
55,15,sainz,ferrari,Ferrari,01:28.2,01:53.7,,21,2021
55,14,sainz,toro_rosso,Toro Rosso,01:38.6,01:38.5,,3,2015
55,14,sainz,toro_rosso,Toro Rosso,01:46.5,01:46.9,,13,2015
55,14,sainz,toro_rosso,Toro Rosso,01:32.8,01:32.7,,17,2016
55,14,sainz,toro_rosso,Toro Rosso,01:41.1,01:31.4,,10,2017
55,14,sainz,toro_rosso,Toro Rosso,01:45.4,01:45.4,,12,2017
55,14,sainz,toro_rosso,Toro Rosso,01:32.7,01:32.4,,15,2017
55,14,sainz,mclaren,McLaren,01:33.7,01:33.5,,3,2019
55,13,sainz,toro_rosso,Toro Rosso,01:11.2,01:10.5,,8,2015
55,13,sainz,toro_rosso,Toro Rosso,01:25.4,01:25.6,,12,2015
55,13,sainz,toro_rosso,Toro Rosso,01:44.8,01:45.0,,8,2016
55,13,sainz,toro_rosso,Toro Rosso,01:16.3,01:16.0,,12,2016
55,13,sainz,toro_rosso,Toro Rosso,01:14.1,01:13.8,,7,2017
55,13,sainz,renault,Renault,01:30.2,01:30.5,,17,2018
55,13,sainz,mclaren,McLaren,01:17.8,01:17.6,,5,2019
55,13,sainz,mclaren,McLaren,01:26.2,01:26.6,,10,2019
55,13,sainz,mclaren,McLaren,01:27.5,01:27.1,,5,2020
55,13,sainz,mclaren,McLaren,02:07.5,01:55.4,,14,2020
55,18,sainz,mclaren,McLaren,01:23.1,,,1,2019
55,13,sainz,ferrari,Ferrari,02:01.2,01:58.1,,12,2021
55,12,sainz,toro_rosso,Toro Rosso,01:24.6,01:23.9,,10,2015
55,12,sainz,toro_rosso,Toro Rosso,01:34.9,01:34.5,,14,2015
55,12,sainz,toro_rosso,Toro Rosso,01:13.3,01:13.0,,18,2015
55,12,sainz,toro_rosso,Toro Rosso,01:21.9,01:21.4,,5,2017
55,12,sainz,toro_rosso,Toro Rosso,01:43.5,01:43.3,,8,2017
55,12,sainz,renault,Renault,01:38.8,01:38.7,,20,2017
55,12,sainz,renault,Renault,01:39.1,01:38.7,,15,2018
55,12,sainz,ferrari,Ferrari,01:04.9,01:04.8,,8,2021
55,11,sainz,toro_rosso,Toro Rosso,01:16.6,01:16.0,,7,2015
55,11,sainz,toro_rosso,Toro Rosso,01:21.0,01:20.9,,17,2015
55,11,sainz,toro_rosso,Toro Rosso,01:31.7,01:31.8,,2,2016
55,11,sainz,toro_rosso,Toro Rosso,01:37.8,01:37.7,,4,2016
55,11,sainz,toro_rosso,Toro Rosso,01:34.6,01:34.2,,2,2017
55,11,sainz,toro_rosso,Toro Rosso,01:35.8,01:35.9,,4,2017
55,11,sainz,renault,Renault,01:34.9,01:34.6,,18,2018
55,11,sainz,renault,Renault,01:37.8,01:37.0,,21,2018
55,11,sainz,ferrari,Ferrari,01:15.4,01:15.2,,2,2021
55,11,sainz,ferrari,Ferrari,01:04.6,01:04.6,,9,2021
55,8,sainz,toro_rosso,Toro Rosso,01:29.6,01:28.6,01:28.5,1,2015
55,8,sainz,toro_rosso,Toro Rosso,01:17.2,01:16.8,01:16.9,6,2015
55,8,sainz,toro_rosso,Toro Rosso,01:34.6,01:34.1,01:33.6,9,2015
55,8,sainz,toro_rosso,Toro Rosso,01:37.7,01:37.2,01:36.9,3,2016
55,8,sainz,toro_rosso,Toro Rosso,01:24.5,01:24.1,01:23.6,5,2016
55,8,sainz,toro_rosso,Toro Rosso,01:32.1,01:31.7,01:32.0,10,2016
55,8,sainz,toro_rosso,Toro Rosso,01:25.5,01:25.0,01:24.5,1,2017
55,8,sainz,renault,Renault,01:35.5,01:34.9,01:34.9,17,2017
55,8,sainz,renault,Renault,01:13.0,01:12.3,01:12.1,6,2018
55,8,sainz,renault,Renault,01:13.3,01:13.0,01:12.7,11,2018
55,8,sainz,renault,Renault,01:16.8,01:16.2,01:16.1,19,2018
55,9,sainz,toro_rosso,Toro Rosso,01:35.4,01:34.6,01:34.5,4,2015
55,9,sainz,renault,Renault,01:18.4,01:17.8,01:17.8,18,2017
55,9,sainz,renault,Renault,01:10.2,01:09.8,01:09.8,19,2017
55,9,sainz,renault,Renault,01:23.5,01:23.1,01:23.6,1,2018
55,9,sainz,renault,Renault,01:33.3,01:33.0,01:32.8,3,2018
55,9,sainz,renault,Renault,01:18.5,01:17.8,01:17.8,5,2018
55,9,sainz,renault,Renault,01:12.7,01:12.1,01:12.2,7,2018
55,9,sainz,renault,Renault,01:04.9,01:04.6,01:04.7,9,2018
55,10,sainz,toro_rosso,Toro Rosso,01:49.1,01:49.1,01:49.8,11,2015
55,10,sainz,toro_rosso,Toro Rosso,01:42.9,01:42.5,01:42.7,19,2015
55,10,sainz,toro_rosso,Toro Rosso,01:37.7,01:37.2,01:37.3,18,2016
55,10,sainz,toro_rosso,Toro Rosso,01:20.5,01:20.2,01:20.4,19,2016
55,10,sainz,toro_rosso,Toro Rosso,01:05.7,01:05.5,01:05.7,9,2017
55,10,sainz,toro_rosso,Toro Rosso,01:18.9,01:18.3,01:18.9,11,2017
55,10,sainz,toro_rosso,Toro Rosso,01:42.2,01:41.8,01:42.1,14,2017
55,10,sainz,renault,Renault,01:29.9,01:29.8,01:30.0,2,2018
55,10,sainz,renault,Renault,01:43.4,01:43.5,01:43.4,4,2018
55,7,sainz,toro_rosso,Toro Rosso,01:27.1,01:25.4,01:25.6,1,2016
55,7,sainz,toro_rosso,Toro Rosso,01:15.5,01:14.8,01:14.7,6,2016
55,7,sainz,renault,Renault,01:32.4,01:32.0,01:32.1,8,2018
55,7,sainz,renault,Renault,01:21.7,01:21.6,01:21.0,14,2018
55,6,sainz,toro_rosso,Toro Rosso,01:36.1,01:24.7,01:21.1,11,2016
55,6,sainz,toro_rosso,Toro Rosso,01:45.5,01:44.5,01:44.2,15,2016
55,6,sainz,toro_rosso,Toro Rosso,01:13.5,01:13.4,01:13.2,6,2017
55,5,sainz,toro_rosso,Toro Rosso,01:26.8,01:26.5,01:26.1,5,2015
55,5,sainz,renault,Renault,01:17.8,01:30.8,01:36.7,12,2018
55,20,sainz,toro_rosso,Toro Rosso,02:07.3,,,16,2015
55,9,sainz,mclaren,McLaren,01:11.9,01:11.6,01:11.4,6,2019
55,9,sainz,mclaren,McLaren,01:11.8,01:11.6,01:14.0,7,2019
55,6,sainz,mclaren,McLaren,01:31.1,01:30.3,01:29.5,8,2019
55,7,sainz,mclaren,McLaren,01:13.2,01:12.6,01:12.9,11,2019
55,8,sainz,mclaren,McLaren,01:16.5,01:16.3,01:15.9,12,2019
55,7,sainz,mclaren,McLaren,01:20.4,01:20.2,01:20.5,14,2019
55,7,sainz,mclaren,McLaren,01:38.9,01:38.0,01:37.8,15,2019
55,6,sainz,mclaren,McLaren,01:34.2,01:33.8,01:33.2,16,2019
55,7,sainz,mclaren,McLaren,01:29.0,01:28.6,01:28.3,17,2019
55,7,sainz,mclaren,McLaren,01:17.0,01:16.3,01:16.0,18,2019
55,7,sainz,mclaren,McLaren,01:33.9,01:33.4,01:32.8,19,2019
55,9,sainz,mclaren,McLaren,01:37.4,01:36.3,01:36.5,21,2019
55,8,sainz,mclaren,McLaren,01:04.5,01:04.0,01:04.0,1,2020
55,3,sainz,mclaren,McLaren,01:18.6,01:18.8,01:20.7,2,2020
55,9,sainz,mclaren,McLaren,01:15.3,01:15.3,01:15.0,3,2020
55,7,sainz,mclaren,McLaren,01:26.7,01:26.1,01:26.0,4,2020
55,7,sainz,mclaren,McLaren,01:17.4,01:16.9,01:17.0,6,2020
55,7,sainz,mclaren,McLaren,01:43.3,01:42.5,01:42.4,7,2020
55,3,sainz,mclaren,McLaren,01:20.1,01:19.7,01:19.7,8,2020
55,9,sainz,mclaren,McLaren,01:17.0,01:16.5,01:17.9,9,2020
55,6,sainz,mclaren,McLaren,01:34.0,01:32.8,01:32.6,10,2020
55,10,sainz,mclaren,McLaren,01:27.4,01:26.4,01:26.7,11,2020
55,7,sainz,mclaren,McLaren,01:17.6,01:17.2,01:17.5,12,2020
